question_id,query_n0,query_n1,edge_id,subject,subject_name,predicate,object,object_name,knowledge_level,agent_type,sources
Q4,NCBIGene:2308,MONDO:0004992,e_1_e_23,MONDO:0002334,hematopoietic and lymphoid system neoplasm,biolink:regulates,MONDO:0004992,cancer,logical_entailment,automated_agent,infores:automat-robokop
Q4,NCBIGene:2308,MONDO:0004992,e_2_e_24,MONDO:0021063,colon cancer,biolink:regulates,MONDO:0004992,cancer,logical_entailment,automated_agent,infores:automat-robokop
Q4,NCBIGene:2308,MONDO:0004992,e_3_e_25,MONDO:0005864,muscle cancer,biolink:related_to,MONDO:0004992,cancer,logical_entailment,automated_agent,infores:automat-robokop
Q4,NCBIGene:2308,MONDO:0004992,e_4_e_26,MONDO:0005089,sarcoma,biolink:related_to,MONDO:0004992,cancer,logical_entailment,automated_agent,infores:automat-robokop
Q4,NCBIGene:2308,MONDO:0004992,e_5_e_23,MONDO:0002334,hematopoietic and lymphoid system neoplasm,biolink:related_to,MONDO:0004992,cancer,logical_entailment,automated_agent,infores:automat-robokop
Q4,NCBIGene:2308,MONDO:0004992,uuid:0ec43e08-198e-11f0-be82-6045bdb3d4c0_e_27,NCBIGene:2308,FOXO1,biolink:causes,MONDO:0004992,cancer,logical_entailment,automated_agent,infores:automat-robokop
Q4,NCBIGene:2308,MONDO:0004992,uuid:1c573567-198e-11f0-be82-6045bdb3d4c0_e_27,NCBIGene:2308,FOXO1,biolink:has_phenotype,MONDO:0004992,cancer,logical_entailment,automated_agent,infores:automat-robokop
Q4,NCBIGene:2308,MONDO:0004992,e_8_e_27,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,infores:automat-robokop
Q4,NCBIGene:2308,MONDO:0004992,e_9_e_28,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,infores:automat-robokop
Q4,NCBIGene:2308,MONDO:0004992,e_10_e_29,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,infores:automat-robokop
Q4,NCBIGene:2308,MONDO:0004992,e_11_e_30,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,infores:automat-robokop
Q4,NCBIGene:2308,MONDO:0004992,e_12_e_31,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,infores:automat-robokop
Q4,NCBIGene:2308,MONDO:0004992,e_13_e_27,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,infores:automat-robokop
Q4,NCBIGene:2308,MONDO:0004992,e_14_e_28,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,infores:automat-robokop
Q4,NCBIGene:2308,MONDO:0004992,e_15_e_27,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,infores:automat-robokop
Q4,NCBIGene:2308,MONDO:0004992,e_16,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,knowledge_assertion,manual_validation_of_automated_agent,infores:automat-robokop;infores:diseases;infores:pharos
Q4,NCBIGene:2308,MONDO:0004992,e_17_e_32,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,infores:automat-robokop
Q4,NCBIGene:2308,MONDO:0004992,e_18_e_28,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,infores:automat-robokop
Q4,NCBIGene:2308,MONDO:0004992,e_19_e_27,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,infores:automat-robokop
Q4,NCBIGene:2308,MONDO:0004992,e_20_e_33,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,infores:automat-robokop
Q4,NCBIGene:2308,MONDO:0004992,e_21_e_34,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,infores:automat-robokop
Q4,NCBIGene:2308,MONDO:0004992,e_22_e_29,NCBIGene:2308,FOXO1,biolink:genetically_associated_with,MONDO:0004992,cancer,logical_entailment,automated_agent,infores:automat-robokop
Q6,NCBIGene:3845,MONDO:0002691,e_1,MONDO:0002691,liver cancer,biolink:related_to,NCBIGene:3845,KRAS,not_provided,not_provided,infores:automat-robokop;infores:hetionet
Q6,NCBIGene:3845,MONDO:0002691,e_2_e_15,MONDO:0003059,bile duct cancer,biolink:related_to,MONDO:0002691,liver cancer,logical_entailment,automated_agent,infores:automat-robokop
Q6,NCBIGene:3845,MONDO:0002691,uuid:13ff013e-198e-11f0-be82-6045bdb3d4c0_e_16,NCBIGene:3845,KRAS,biolink:has_phenotype,MONDO:0002691,liver cancer,logical_entailment,automated_agent,infores:automat-robokop
Q6,NCBIGene:3845,MONDO:0002691,e_4_e_17,NCBIGene:3845,KRAS,biolink:genetically_associated_with,MONDO:0002691,liver cancer,logical_entailment,automated_agent,infores:automat-robokop
Q6,NCBIGene:3845,MONDO:0002691,e_5_e_16,NCBIGene:3845,KRAS,biolink:genetically_associated_with,MONDO:0002691,liver cancer,logical_entailment,automated_agent,infores:automat-robokop
Q6,NCBIGene:3845,MONDO:0002691,e_6_e_18,NCBIGene:3845,KRAS,biolink:genetically_associated_with,MONDO:0002691,liver cancer,logical_entailment,automated_agent,infores:automat-robokop
Q6,NCBIGene:3845,MONDO:0002691,e_7_e_18,NCBIGene:3845,KRAS,biolink:genetically_associated_with,MONDO:0002691,liver cancer,logical_entailment,automated_agent,infores:automat-robokop
Q6,NCBIGene:3845,MONDO:0002691,e_8,NCBIGene:3845,KRAS,biolink:genetically_associated_with,MONDO:0002691,liver cancer,not_provided,not_provided,infores:automat-robokop;infores:disgenet;infores:pharos
Q6,NCBIGene:3845,MONDO:0002691,e_9_e_15,NCBIGene:3845,KRAS,biolink:genetically_associated_with,MONDO:0002691,liver cancer,logical_entailment,automated_agent,infores:automat-robokop
Q6,NCBIGene:3845,MONDO:0002691,e_10,NCBIGene:3845,KRAS,biolink:genetically_associated_with,MONDO:0002691,liver cancer,prediction,manual_agent,infores:automat-robokop;infores:ctd;infores:pharos
Q6,NCBIGene:3845,MONDO:0002691,e_11_e_17,NCBIGene:3845,KRAS,biolink:genetically_associated_with,MONDO:0002691,liver cancer,logical_entailment,automated_agent,infores:automat-robokop
Q6,NCBIGene:3845,MONDO:0002691,e_12_e_18,NCBIGene:3845,KRAS,biolink:genetically_associated_with,MONDO:0002691,liver cancer,logical_entailment,automated_agent,infores:automat-robokop
Q6,NCBIGene:3845,MONDO:0002691,e_13_e_18,NCBIGene:3845,KRAS,biolink:genetically_associated_with,MONDO:0002691,liver cancer,logical_entailment,automated_agent,infores:automat-robokop
Q6,NCBIGene:3845,MONDO:0002691,e_14_e_16,NCBIGene:3845,KRAS,biolink:genetically_associated_with,MONDO:0002691,liver cancer,logical_entailment,automated_agent,infores:automat-robokop
Q8,NCBIGene:2308,NCBIGene:664,e_1,NCBIGene:2308,FOXO1,biolink:physically_interacts_with,NCBIGene:664,BNIP3,not_provided,text_mining_agent,infores:automat-robokop;infores:string
Q8,NCBIGene:2308,NCBIGene:664,e_2,NCBIGene:664,BNIP3,biolink:physically_interacts_with,NCBIGene:2308,FOXO1,not_provided,text_mining_agent,infores:automat-robokop;infores:string
Q9,NCBIGene:2308,NCBIGene:6648,e_1,NCBIGene:2308,FOXO1,biolink:affects,NCBIGene:6648,SOD2,not_provided,text_mining_agent,infores:automat-robokop;infores:text-mining-provider-targeted
Q9,NCBIGene:2308,NCBIGene:6648,e_2_e_6,NCBIGene:2308,FOXO1,biolink:physically_interacts_with,NCBIGene:6648,SOD2,logical_entailment,automated_agent,infores:automat-robokop
Q9,NCBIGene:2308,NCBIGene:6648,e_3_e_6,UniProtKB:P04179-4,"superoxide dismutase [Mn], mitochondrial isoform h4 (human)",biolink:physically_interacts_with,NCBIGene:6648,SOD2,logical_entailment,automated_agent,infores:automat-robokop
Q9,NCBIGene:2308,NCBIGene:6648,e_4_e_7,NCBIGene:2308,FOXO1,biolink:physically_interacts_with,NCBIGene:6648,SOD2,logical_entailment,automated_agent,infores:automat-robokop
Q9,NCBIGene:2308,NCBIGene:6648,e_5_e_7,UniProtKB:P04179-1,"superoxide dismutase [Mn], mitochondrial isoform 1 (human)",biolink:physically_interacts_with,NCBIGene:6648,SOD2,logical_entailment,automated_agent,infores:automat-robokop
