question_id	run_id	gpt_edges	kg_edges	matched_edges	tp	fp	fn	precision	recall	f1
Q139	52	1	3	0	0	1	3	0.0	0.0	0.0
Q139	53	2	3	0	0	2	3	0.0	0.0	0.0
Q139	54	1	3	0	0	1	3	0.0	0.0	0.0
Q139	55	1	3	0	0	1	3	0.0	0.0	0.0
Q139	56	2	3	0	0	2	3	0.0	0.0	0.0
Q139	57	1	3	0	0	1	3	0.0	0.0	0.0
Q139	58	1	3	0	0	1	3	0.0	0.0	0.0
Q139	59	1	3	0	0	1	3	0.0	0.0	0.0
Q139	60	1	3	0	0	1	3	0.0	0.0	0.0
Q139	61	2	3	0	0	2	3	0.0	0.0	0.0
Q139	62	2	3	0	0	2	3	0.0	0.0	0.0
Q139	63	1	3	0	0	1	3	0.0	0.0	0.0
Q139	64	2	3	0	0	2	3	0.0	0.0	0.0
Q139	65	1	3	0	0	1	3	0.0	0.0	0.0
Q139	66	1	3	0	0	1	3	0.0	0.0	0.0
Q139	67	1	3	0	0	1	3	0.0	0.0	0.0
Q139	68	1	3	0	0	1	3	0.0	0.0	0.0
Q139	69	2	3	0	0	2	3	0.0	0.0	0.0
Q139	70	1	3	0	0	1	3	0.0	0.0	0.0
Q139	71	1	3	0	0	1	3	0.0	0.0	0.0
Q139	72	2	3	0	0	2	3	0.0	0.0	0.0
Q139	73	1	3	0	0	1	3	0.0	0.0	0.0
Q139	74	1	3	0	0	1	3	0.0	0.0	0.0
Q139	75	1	3	0	0	1	3	0.0	0.0	0.0
Q139	76	1	3	0	0	1	3	0.0	0.0	0.0
Q139	77	1	3	0	0	1	3	0.0	0.0	0.0
Q139	78	1	3	0	0	1	3	0.0	0.0	0.0
Q139	79	1	3	0	0	1	3	0.0	0.0	0.0
Q139	80	1	3	0	0	1	3	0.0	0.0	0.0
Q139	81	1	3	0	0	1	3	0.0	0.0	0.0
Q139	82	1	3	0	0	1	3	0.0	0.0	0.0
Q139	83	2	3	0	0	2	3	0.0	0.0	0.0
Q139	84	1	3	0	0	1	3	0.0	0.0	0.0
Q139	85	1	3	0	0	1	3	0.0	0.0	0.0
Q139	86	1	3	0	0	1	3	0.0	0.0	0.0
Q139	87	2	3	0	0	2	3	0.0	0.0	0.0
Q139	88	1	3	0	0	1	3	0.0	0.0	0.0
Q139	89	1	3	0	0	1	3	0.0	0.0	0.0
Q139	90	1	3	0	0	1	3	0.0	0.0	0.0
Q139	91	1	3	0	0	1	3	0.0	0.0	0.0
Q139	92	1	3	0	0	1	3	0.0	0.0	0.0
Q139	93	1	3	0	0	1	3	0.0	0.0	0.0
Q139	94	1	3	0	0	1	3	0.0	0.0	0.0
Q139	95	1	3	0	0	1	3	0.0	0.0	0.0
Q139	96	1	3	0	0	1	3	0.0	0.0	0.0
Q139	97	1	3	0	0	1	3	0.0	0.0	0.0
Q139	98	1	3	0	0	1	3	0.0	0.0	0.0
Q139	99	2	3	0	0	2	3	0.0	0.0	0.0
Q139	100	1	3	0	0	1	3	0.0	0.0	0.0
Q140	1	1	2	0	0	1	2	0.0	0.0	0.0
Q140	2	1	2	0	0	1	2	0.0	0.0	0.0
Q140	3	1	2	0	0	1	2	0.0	0.0	0.0
Q140	4	1	2	0	0	1	2	0.0	0.0	0.0
Q140	5	1	2	0	0	1	2	0.0	0.0	0.0
Q140	6	1	2	0	0	1	2	0.0	0.0	0.0
Q140	7	1	2	0	0	1	2	0.0	0.0	0.0
Q140	8	1	2	0	0	1	2	0.0	0.0	0.0
Q140	9	2	2	0	0	2	2	0.0	0.0	0.0
Q140	10	1	2	0	0	1	2	0.0	0.0	0.0
Q140	11	1	2	0	0	1	2	0.0	0.0	0.0
Q140	12	1	2	0	0	1	2	0.0	0.0	0.0
Q140	13	1	2	0	0	1	2	0.0	0.0	0.0
Q140	14	2	2	0	0	2	2	0.0	0.0	0.0
Q140	15	1	2	0	0	1	2	0.0	0.0	0.0
Q140	16	1	2	0	0	1	2	0.0	0.0	0.0
Q140	17	1	2	0	0	1	2	0.0	0.0	0.0
Q140	18	1	2	0	0	1	2	0.0	0.0	0.0
Q140	19	1	2	0	0	1	2	0.0	0.0	0.0
Q140	20	1	2	0	0	1	2	0.0	0.0	0.0
Q140	21	2	2	0	0	2	2	0.0	0.0	0.0
Q140	22	1	2	0	0	1	2	0.0	0.0	0.0
Q140	23	2	2	0	0	2	2	0.0	0.0	0.0
Q140	24	1	2	0	0	1	2	0.0	0.0	0.0
Q140	25	1	2	0	0	1	2	0.0	0.0	0.0
Q140	26	2	2	0	0	2	2	0.0	0.0	0.0
Q140	27	1	2	0	0	1	2	0.0	0.0	0.0
Q140	28	1	2	0	0	1	2	0.0	0.0	0.0
Q140	29	1	2	0	0	1	2	0.0	0.0	0.0
Q140	30	2	2	0	0	2	2	0.0	0.0	0.0
Q140	31	1	2	0	0	1	2	0.0	0.0	0.0
Q140	32	1	2	0	0	1	2	0.0	0.0	0.0
Q140	33	1	2	0	0	1	2	0.0	0.0	0.0
Q140	34	1	2	0	0	1	2	0.0	0.0	0.0
Q140	35	1	2	0	0	1	2	0.0	0.0	0.0
Q140	36	1	2	0	0	1	2	0.0	0.0	0.0
Q140	37	1	2	0	0	1	2	0.0	0.0	0.0
Q140	38	2	2	0	0	2	2	0.0	0.0	0.0
Q140	39	1	2	0	0	1	2	0.0	0.0	0.0
Q140	40	1	2	0	0	1	2	0.0	0.0	0.0
Q140	41	1	2	0	0	1	2	0.0	0.0	0.0
Q140	42	1	2	0	0	1	2	0.0	0.0	0.0
Q140	43	1	2	0	0	1	2	0.0	0.0	0.0
Q140	44	1	2	0	0	1	2	0.0	0.0	0.0
Q140	45	1	2	0	0	1	2	0.0	0.0	0.0
Q140	46	1	2	0	0	1	2	0.0	0.0	0.0
Q140	47	2	2	0	0	2	2	0.0	0.0	0.0
Q140	48	1	2	0	0	1	2	0.0	0.0	0.0
Q140	49	1	2	0	0	1	2	0.0	0.0	0.0
Q140	50	1	2	0	0	1	2	0.0	0.0	0.0
Q140	51	1	2	0	0	1	2	0.0	0.0	0.0
Q140	52	1	2	0	0	1	2	0.0	0.0	0.0
Q140	53	1	2	0	0	1	2	0.0	0.0	0.0
Q140	54	2	2	0	0	2	2	0.0	0.0	0.0
Q140	55	1	2	0	0	1	2	0.0	0.0	0.0
Q140	56	1	2	0	0	1	2	0.0	0.0	0.0
Q140	57	1	2	0	0	1	2	0.0	0.0	0.0
Q140	58	1	2	0	0	1	2	0.0	0.0	0.0
Q140	59	1	2	0	0	1	2	0.0	0.0	0.0
Q140	60	1	2	0	0	1	2	0.0	0.0	0.0
Q140	61	2	2	0	0	2	2	0.0	0.0	0.0
Q140	62	1	2	0	0	1	2	0.0	0.0	0.0
Q140	63	1	2	0	0	1	2	0.0	0.0	0.0
Q140	64	2	2	0	0	2	2	0.0	0.0	0.0
Q140	65	1	2	0	0	1	2	0.0	0.0	0.0
Q140	66	2	2	0	0	2	2	0.0	0.0	0.0
Q140	67	1	2	0	0	1	2	0.0	0.0	0.0
Q140	68	1	2	0	0	1	2	0.0	0.0	0.0
Q140	69	1	2	0	0	1	2	0.0	0.0	0.0
Q140	70	1	2	0	0	1	2	0.0	0.0	0.0
Q140	71	1	2	0	0	1	2	0.0	0.0	0.0
Q140	72	1	2	0	0	1	2	0.0	0.0	0.0
Q140	73	1	2	0	0	1	2	0.0	0.0	0.0
Q140	74	1	2	0	0	1	2	0.0	0.0	0.0
Q140	75	2	2	0	0	2	2	0.0	0.0	0.0
Q140	76	1	2	0	0	1	2	0.0	0.0	0.0
Q140	77	2	2	0	0	2	2	0.0	0.0	0.0
Q140	78	1	2	0	0	1	2	0.0	0.0	0.0
Q140	79	2	2	0	0	2	2	0.0	0.0	0.0
Q140	80	2	2	0	0	2	2	0.0	0.0	0.0
Q140	81	1	2	0	0	1	2	0.0	0.0	0.0
Q140	82	1	2	0	0	1	2	0.0	0.0	0.0
Q140	83	1	2	0	0	1	2	0.0	0.0	0.0
Q140	84	1	2	0	0	1	2	0.0	0.0	0.0
Q140	85	1	2	0	0	1	2	0.0	0.0	0.0
Q140	86	1	2	0	0	1	2	0.0	0.0	0.0
Q140	87	1	2	0	0	1	2	0.0	0.0	0.0
Q140	88	2	2	0	0	2	2	0.0	0.0	0.0
Q140	89	2	2	0	0	2	2	0.0	0.0	0.0
Q140	90	2	2	0	0	2	2	0.0	0.0	0.0
Q140	91	1	2	0	0	1	2	0.0	0.0	0.0
Q140	92	1	2	0	0	1	2	0.0	0.0	0.0
Q140	93	1	2	0	0	1	2	0.0	0.0	0.0
Q140	94	2	2	0	0	2	2	0.0	0.0	0.0
Q140	95	1	2	0	0	1	2	0.0	0.0	0.0
Q140	96	1	2	0	0	1	2	0.0	0.0	0.0
Q140	97	1	2	0	0	1	2	0.0	0.0	0.0
Q140	98	1	2	0	0	1	2	0.0	0.0	0.0
Q140	99	1	2	0	0	1	2	0.0	0.0	0.0
Q140	100	1	2	0	0	1	2	0.0	0.0	0.0
Q141	1	1	4	0	0	1	4	0.0	0.0	0.0
Q141	2	1	4	0	0	1	4	0.0	0.0	0.0
Q141	3	1	4	0	0	1	4	0.0	0.0	0.0
Q141	4	2	4	0	0	2	4	0.0	0.0	0.0
Q141	5	1	4	0	0	1	4	0.0	0.0	0.0
Q141	6	1	4	0	0	1	4	0.0	0.0	0.0
Q141	7	1	4	0	0	1	4	0.0	0.0	0.0
Q141	8	1	4	0	0	1	4	0.0	0.0	0.0
Q141	9	1	4	0	0	1	4	0.0	0.0	0.0
Q141	10	1	4	0	0	1	4	0.0	0.0	0.0
Q141	11	1	4	0	0	1	4	0.0	0.0	0.0
Q141	12	1	4	0	0	1	4	0.0	0.0	0.0
Q141	13	1	4	0	0	1	4	0.0	0.0	0.0
Q141	14	1	4	0	0	1	4	0.0	0.0	0.0
Q141	15	1	4	0	0	1	4	0.0	0.0	0.0
Q141	16	1	4	0	0	1	4	0.0	0.0	0.0
Q141	17	1	4	0	0	1	4	0.0	0.0	0.0
Q141	18	1	4	0	0	1	4	0.0	0.0	0.0
Q141	19	1	4	0	0	1	4	0.0	0.0	0.0
Q141	20	1	4	0	0	1	4	0.0	0.0	0.0
Q141	21	1	4	0	0	1	4	0.0	0.0	0.0
Q141	22	1	4	0	0	1	4	0.0	0.0	0.0
Q141	23	1	4	0	0	1	4	0.0	0.0	0.0
Q141	24	1	4	0	0	1	4	0.0	0.0	0.0
Q141	25	1	4	0	0	1	4	0.0	0.0	0.0
Q141	26	1	4	0	0	1	4	0.0	0.0	0.0
Q141	27	1	4	0	0	1	4	0.0	0.0	0.0
Q141	28	1	4	0	0	1	4	0.0	0.0	0.0
Q141	29	1	4	0	0	1	4	0.0	0.0	0.0
Q141	30	1	4	0	0	1	4	0.0	0.0	0.0
Q141	31	1	4	0	0	1	4	0.0	0.0	0.0
Q141	32	1	4	0	0	1	4	0.0	0.0	0.0
Q141	33	2	4	0	0	2	4	0.0	0.0	0.0
Q141	34	1	4	0	0	1	4	0.0	0.0	0.0
Q141	35	1	4	0	0	1	4	0.0	0.0	0.0
Q141	36	1	4	0	0	1	4	0.0	0.0	0.0
Q141	37	1	4	0	0	1	4	0.0	0.0	0.0
Q141	38	1	4	0	0	1	4	0.0	0.0	0.0
Q141	39	1	4	0	0	1	4	0.0	0.0	0.0
Q141	40	1	4	0	0	1	4	0.0	0.0	0.0
Q141	41	2	4	0	0	2	4	0.0	0.0	0.0
Q141	42	1	4	0	0	1	4	0.0	0.0	0.0
Q141	43	1	4	0	0	1	4	0.0	0.0	0.0
Q141	44	1	4	0	0	1	4	0.0	0.0	0.0
Q141	45	1	4	0	0	1	4	0.0	0.0	0.0
Q141	46	1	4	0	0	1	4	0.0	0.0	0.0
Q141	47	2	4	0	0	2	4	0.0	0.0	0.0
Q141	48	1	4	0	0	1	4	0.0	0.0	0.0
Q141	49	1	4	0	0	1	4	0.0	0.0	0.0
Q141	50	1	4	0	0	1	4	0.0	0.0	0.0
Q141	51	1	4	0	0	1	4	0.0	0.0	0.0
Q141	52	1	4	0	0	1	4	0.0	0.0	0.0
Q141	53	2	4	0	0	2	4	0.0	0.0	0.0
Q141	54	1	4	0	0	1	4	0.0	0.0	0.0
Q141	55	1	4	0	0	1	4	0.0	0.0	0.0
Q141	56	2	4	0	0	2	4	0.0	0.0	0.0
Q141	57	1	4	0	0	1	4	0.0	0.0	0.0
Q141	58	1	4	0	0	1	4	0.0	0.0	0.0
Q141	59	1	4	0	0	1	4	0.0	0.0	0.0
Q141	60	1	4	0	0	1	4	0.0	0.0	0.0
Q141	61	1	4	0	0	1	4	0.0	0.0	0.0
Q141	62	1	4	0	0	1	4	0.0	0.0	0.0
Q141	63	2	4	0	0	2	4	0.0	0.0	0.0
Q141	64	1	4	0	0	1	4	0.0	0.0	0.0
Q141	65	1	4	0	0	1	4	0.0	0.0	0.0
Q141	66	1	4	0	0	1	4	0.0	0.0	0.0
Q141	67	1	4	0	0	1	4	0.0	0.0	0.0
Q141	68	1	4	0	0	1	4	0.0	0.0	0.0
Q141	69	2	4	0	0	2	4	0.0	0.0	0.0
Q141	70	2	4	0	0	2	4	0.0	0.0	0.0
Q141	71	1	4	0	0	1	4	0.0	0.0	0.0
Q141	72	1	4	0	0	1	4	0.0	0.0	0.0
Q141	73	1	4	0	0	1	4	0.0	0.0	0.0
Q141	74	1	4	0	0	1	4	0.0	0.0	0.0
Q141	75	1	4	0	0	1	4	0.0	0.0	0.0
Q141	76	1	4	0	0	1	4	0.0	0.0	0.0
Q141	77	1	4	0	0	1	4	0.0	0.0	0.0
Q141	78	1	4	0	0	1	4	0.0	0.0	0.0
Q141	79	1	4	0	0	1	4	0.0	0.0	0.0
Q141	80	2	4	0	0	2	4	0.0	0.0	0.0
Q141	81	1	4	0	0	1	4	0.0	0.0	0.0
Q141	82	1	4	0	0	1	4	0.0	0.0	0.0
Q141	83	1	4	0	0	1	4	0.0	0.0	0.0
Q141	84	1	4	0	0	1	4	0.0	0.0	0.0
Q141	85	2	4	0	0	2	4	0.0	0.0	0.0
Q141	86	1	4	0	0	1	4	0.0	0.0	0.0
Q141	87	1	4	0	0	1	4	0.0	0.0	0.0
Q141	88	1	4	0	0	1	4	0.0	0.0	0.0
Q141	89	1	4	0	0	1	4	0.0	0.0	0.0
Q141	90	2	4	0	0	2	4	0.0	0.0	0.0
Q141	91	1	4	0	0	1	4	0.0	0.0	0.0
Q141	92	1	4	0	0	1	4	0.0	0.0	0.0
Q141	93	1	4	0	0	1	4	0.0	0.0	0.0
Q141	94	1	4	0	0	1	4	0.0	0.0	0.0
Q141	95	1	4	0	0	1	4	0.0	0.0	0.0
Q141	96	1	4	0	0	1	4	0.0	0.0	0.0
Q141	97	1	4	0	0	1	4	0.0	0.0	0.0
Q141	98	1	4	0	0	1	4	0.0	0.0	0.0
Q141	99	1	4	0	0	1	4	0.0	0.0	0.0
Q141	100	1	4	0	0	1	4	0.0	0.0	0.0
Q142	5	1	2	0	0	1	2	0.0	0.0	0.0
Q142	17	1	2	0	0	1	2	0.0	0.0	0.0
Q142	18	1	2	0	0	1	2	0.0	0.0	0.0
Q142	29	1	2	0	0	1	2	0.0	0.0	0.0
Q142	36	1	2	0	0	1	2	0.0	0.0	0.0
Q142	37	1	2	0	0	1	2	0.0	0.0	0.0
Q142	40	1	2	0	0	1	2	0.0	0.0	0.0
Q142	43	1	2	0	0	1	2	0.0	0.0	0.0
Q142	52	1	2	0	0	1	2	0.0	0.0	0.0
Q142	55	1	2	0	0	1	2	0.0	0.0	0.0
Q142	56	1	2	0	0	1	2	0.0	0.0	0.0
Q142	57	1	2	0	0	1	2	0.0	0.0	0.0
Q142	60	1	2	0	0	1	2	0.0	0.0	0.0
Q142	65	1	2	0	0	1	2	0.0	0.0	0.0
Q142	67	1	2	0	0	1	2	0.0	0.0	0.0
Q142	68	1	2	0	0	1	2	0.0	0.0	0.0
Q142	69	1	2	0	0	1	2	0.0	0.0	0.0
Q142	73	1	2	0	0	1	2	0.0	0.0	0.0
Q142	89	1	2	0	0	1	2	0.0	0.0	0.0
Q142	92	1	2	0	0	1	2	0.0	0.0	0.0
Q142	94	1	2	0	0	1	2	0.0	0.0	0.0
Q143	1	1	1	0	0	1	1	0.0	0.0	0.0
Q143	2	1	1	0	0	1	1	0.0	0.0	0.0
Q143	3	1	1	0	0	1	1	0.0	0.0	0.0
Q143	4	1	1	0	0	1	1	0.0	0.0	0.0
Q143	5	1	1	0	0	1	1	0.0	0.0	0.0
Q143	6	1	1	0	0	1	1	0.0	0.0	0.0
Q143	7	1	1	0	0	1	1	0.0	0.0	0.0
Q143	8	2	1	0	0	2	1	0.0	0.0	0.0
Q143	9	2	1	0	0	2	1	0.0	0.0	0.0
Q143	10	2	1	0	0	2	1	0.0	0.0	0.0
Q143	11	2	1	0	0	2	1	0.0	0.0	0.0
Q143	12	1	1	0	0	1	1	0.0	0.0	0.0
Q143	13	1	1	0	0	1	1	0.0	0.0	0.0
Q143	14	1	1	0	0	1	1	0.0	0.0	0.0
Q143	15	2	1	0	0	2	1	0.0	0.0	0.0
Q143	16	1	1	0	0	1	1	0.0	0.0	0.0
Q143	17	2	1	0	0	2	1	0.0	0.0	0.0
Q143	18	1	1	0	0	1	1	0.0	0.0	0.0
Q143	19	1	1	0	0	1	1	0.0	0.0	0.0
Q143	20	2	1	0	0	2	1	0.0	0.0	0.0
Q143	21	1	1	0	0	1	1	0.0	0.0	0.0
Q143	22	1	1	0	0	1	1	0.0	0.0	0.0
Q143	23	1	1	0	0	1	1	0.0	0.0	0.0
Q143	24	1	1	0	0	1	1	0.0	0.0	0.0
Q143	25	1	1	0	0	1	1	0.0	0.0	0.0
Q143	26	1	1	0	0	1	1	0.0	0.0	0.0
Q143	27	1	1	0	0	1	1	0.0	0.0	0.0
Q143	28	1	1	0	0	1	1	0.0	0.0	0.0
Q143	29	2	1	0	0	2	1	0.0	0.0	0.0
Q143	30	1	1	0	0	1	1	0.0	0.0	0.0
Q143	31	2	1	0	0	2	1	0.0	0.0	0.0
Q143	32	1	1	0	0	1	1	0.0	0.0	0.0
Q143	33	2	1	0	0	2	1	0.0	0.0	0.0
Q143	34	1	1	0	0	1	1	0.0	0.0	0.0
Q143	35	2	1	0	0	2	1	0.0	0.0	0.0
Q143	36	1	1	0	0	1	1	0.0	0.0	0.0
Q143	37	1	1	0	0	1	1	0.0	0.0	0.0
Q143	38	1	1	0	0	1	1	0.0	0.0	0.0
Q143	39	1	1	0	0	1	1	0.0	0.0	0.0
Q143	40	1	1	0	0	1	1	0.0	0.0	0.0
Q143	41	1	1	0	0	1	1	0.0	0.0	0.0
Q143	42	1	1	0	0	1	1	0.0	0.0	0.0
Q143	43	2	1	0	0	2	1	0.0	0.0	0.0
Q143	44	1	1	0	0	1	1	0.0	0.0	0.0
Q143	45	1	1	0	0	1	1	0.0	0.0	0.0
Q143	46	1	1	0	0	1	1	0.0	0.0	0.0
Q143	47	1	1	0	0	1	1	0.0	0.0	0.0
Q143	48	1	1	0	0	1	1	0.0	0.0	0.0
Q143	49	1	1	0	0	1	1	0.0	0.0	0.0
Q143	50	1	1	0	0	1	1	0.0	0.0	0.0
Q143	51	1	1	0	0	1	1	0.0	0.0	0.0
Q143	52	1	1	0	0	1	1	0.0	0.0	0.0
Q143	53	1	1	0	0	1	1	0.0	0.0	0.0
Q143	54	1	1	0	0	1	1	0.0	0.0	0.0
Q143	55	1	1	0	0	1	1	0.0	0.0	0.0
Q143	56	1	1	0	0	1	1	0.0	0.0	0.0
Q143	57	1	1	0	0	1	1	0.0	0.0	0.0
Q143	58	2	1	0	0	2	1	0.0	0.0	0.0
Q143	59	1	1	0	0	1	1	0.0	0.0	0.0
Q143	60	1	1	0	0	1	1	0.0	0.0	0.0
Q143	61	1	1	0	0	1	1	0.0	0.0	0.0
Q143	62	2	1	0	0	2	1	0.0	0.0	0.0
Q143	63	2	1	0	0	2	1	0.0	0.0	0.0
Q143	64	1	1	0	0	1	1	0.0	0.0	0.0
Q143	65	2	1	0	0	2	1	0.0	0.0	0.0
Q143	66	1	1	0	0	1	1	0.0	0.0	0.0
Q143	67	1	1	0	0	1	1	0.0	0.0	0.0
Q143	68	1	1	0	0	1	1	0.0	0.0	0.0
Q143	69	1	1	0	0	1	1	0.0	0.0	0.0
Q143	70	1	1	0	0	1	1	0.0	0.0	0.0
Q143	71	1	1	0	0	1	1	0.0	0.0	0.0
Q143	72	1	1	0	0	1	1	0.0	0.0	0.0
Q143	73	1	1	0	0	1	1	0.0	0.0	0.0
Q143	74	1	1	0	0	1	1	0.0	0.0	0.0
Q143	75	1	1	0	0	1	1	0.0	0.0	0.0
Q143	76	1	1	0	0	1	1	0.0	0.0	0.0
Q143	77	1	1	0	0	1	1	0.0	0.0	0.0
Q143	78	1	1	0	0	1	1	0.0	0.0	0.0
Q143	79	1	1	0	0	1	1	0.0	0.0	0.0
Q143	80	1	1	0	0	1	1	0.0	0.0	0.0
Q143	81	1	1	0	0	1	1	0.0	0.0	0.0
Q143	82	1	1	0	0	1	1	0.0	0.0	0.0
Q143	83	1	1	0	0	1	1	0.0	0.0	0.0
Q143	84	1	1	0	0	1	1	0.0	0.0	0.0
Q143	85	1	1	0	0	1	1	0.0	0.0	0.0
Q143	86	1	1	0	0	1	1	0.0	0.0	0.0
Q143	87	1	1	0	0	1	1	0.0	0.0	0.0
Q143	88	1	1	0	0	1	1	0.0	0.0	0.0
Q143	89	1	1	0	0	1	1	0.0	0.0	0.0
Q143	90	1	1	0	0	1	1	0.0	0.0	0.0
Q143	91	2	1	0	0	2	1	0.0	0.0	0.0
Q143	92	1	1	0	0	1	1	0.0	0.0	0.0
Q143	93	1	1	0	0	1	1	0.0	0.0	0.0
Q143	94	2	1	0	0	2	1	0.0	0.0	0.0
Q143	95	1	1	0	0	1	1	0.0	0.0	0.0
Q143	96	1	1	0	0	1	1	0.0	0.0	0.0
Q143	97	1	1	0	0	1	1	0.0	0.0	0.0
Q143	98	2	1	0	0	2	1	0.0	0.0	0.0
Q143	99	1	1	0	0	1	1	0.0	0.0	0.0
Q143	100	1	1	0	0	1	1	0.0	0.0	0.0
Q144	1	1	2	0	0	1	2	0.0	0.0	0.0
Q144	2	1	2	0	0	1	2	0.0	0.0	0.0
Q144	3	2	2	0	0	2	2	0.0	0.0	0.0
Q144	4	1	2	0	0	1	2	0.0	0.0	0.0
Q144	5	1	2	0	0	1	2	0.0	0.0	0.0
Q144	6	1	2	0	0	1	2	0.0	0.0	0.0
Q144	7	1	2	0	0	1	2	0.0	0.0	0.0
Q144	8	1	2	0	0	1	2	0.0	0.0	0.0
Q144	9	1	2	0	0	1	2	0.0	0.0	0.0
Q144	10	2	2	0	0	2	2	0.0	0.0	0.0
Q144	11	1	2	0	0	1	2	0.0	0.0	0.0
Q144	12	1	2	0	0	1	2	0.0	0.0	0.0
Q144	13	1	2	0	0	1	2	0.0	0.0	0.0
Q144	14	1	2	0	0	1	2	0.0	0.0	0.0
Q144	15	1	2	0	0	1	2	0.0	0.0	0.0
Q144	16	1	2	0	0	1	2	0.0	0.0	0.0
Q144	17	2	2	0	0	2	2	0.0	0.0	0.0
Q144	18	1	2	0	0	1	2	0.0	0.0	0.0
Q144	19	1	2	0	0	1	2	0.0	0.0	0.0
Q144	20	1	2	0	0	1	2	0.0	0.0	0.0
Q144	21	1	2	0	0	1	2	0.0	0.0	0.0
Q144	22	1	2	0	0	1	2	0.0	0.0	0.0
Q144	23	1	2	0	0	1	2	0.0	0.0	0.0
Q144	24	1	2	0	0	1	2	0.0	0.0	0.0
Q144	25	1	2	0	0	1	2	0.0	0.0	0.0
Q144	26	1	2	0	0	1	2	0.0	0.0	0.0
Q144	27	1	2	0	0	1	2	0.0	0.0	0.0
Q144	28	1	2	0	0	1	2	0.0	0.0	0.0
Q144	29	1	2	0	0	1	2	0.0	0.0	0.0
Q144	30	1	2	0	0	1	2	0.0	0.0	0.0
Q144	31	1	2	0	0	1	2	0.0	0.0	0.0
Q144	33	1	2	0	0	1	2	0.0	0.0	0.0
Q144	34	1	2	0	0	1	2	0.0	0.0	0.0
Q144	36	1	2	0	0	1	2	0.0	0.0	0.0
Q144	37	1	2	0	0	1	2	0.0	0.0	0.0
Q144	38	2	2	0	0	2	2	0.0	0.0	0.0
Q144	39	1	2	0	0	1	2	0.0	0.0	0.0
Q144	40	1	2	0	0	1	2	0.0	0.0	0.0
Q144	41	1	2	0	0	1	2	0.0	0.0	0.0
Q144	42	2	2	0	0	2	2	0.0	0.0	0.0
Q144	43	1	2	0	0	1	2	0.0	0.0	0.0
Q144	44	1	2	0	0	1	2	0.0	0.0	0.0
Q144	45	2	2	0	0	2	2	0.0	0.0	0.0
Q144	46	1	2	0	0	1	2	0.0	0.0	0.0
Q144	47	1	2	0	0	1	2	0.0	0.0	0.0
Q144	48	2	2	0	0	2	2	0.0	0.0	0.0
Q144	49	1	2	0	0	1	2	0.0	0.0	0.0
Q144	50	1	2	0	0	1	2	0.0	0.0	0.0
Q144	51	1	2	0	0	1	2	0.0	0.0	0.0
Q144	52	1	2	0	0	1	2	0.0	0.0	0.0
Q144	53	1	2	0	0	1	2	0.0	0.0	0.0
Q144	54	1	2	0	0	1	2	0.0	0.0	0.0
Q144	55	1	2	0	0	1	2	0.0	0.0	0.0
Q144	57	1	2	0	0	1	2	0.0	0.0	0.0
Q144	58	1	2	0	0	1	2	0.0	0.0	0.0
Q144	59	1	2	0	0	1	2	0.0	0.0	0.0
Q144	61	1	2	0	0	1	2	0.0	0.0	0.0
Q144	62	2	2	0	0	2	2	0.0	0.0	0.0
Q144	63	1	2	0	0	1	2	0.0	0.0	0.0
Q144	64	1	2	0	0	1	2	0.0	0.0	0.0
Q144	65	1	2	0	0	1	2	0.0	0.0	0.0
Q144	66	1	2	0	0	1	2	0.0	0.0	0.0
Q144	67	1	2	0	0	1	2	0.0	0.0	0.0
Q144	68	1	2	0	0	1	2	0.0	0.0	0.0
Q144	69	1	2	0	0	1	2	0.0	0.0	0.0
Q144	70	1	2	0	0	1	2	0.0	0.0	0.0
Q144	71	1	2	0	0	1	2	0.0	0.0	0.0
Q144	72	1	2	0	0	1	2	0.0	0.0	0.0
Q144	73	1	2	0	0	1	2	0.0	0.0	0.0
Q144	74	1	2	0	0	1	2	0.0	0.0	0.0
Q144	75	1	2	0	0	1	2	0.0	0.0	0.0
Q144	76	1	2	0	0	1	2	0.0	0.0	0.0
Q144	77	1	2	0	0	1	2	0.0	0.0	0.0
Q144	78	1	2	0	0	1	2	0.0	0.0	0.0
Q144	79	1	2	0	0	1	2	0.0	0.0	0.0
Q144	80	1	2	0	0	1	2	0.0	0.0	0.0
Q144	81	1	2	0	0	1	2	0.0	0.0	0.0
Q144	82	1	2	0	0	1	2	0.0	0.0	0.0
Q144	83	1	2	0	0	1	2	0.0	0.0	0.0
Q144	84	1	2	0	0	1	2	0.0	0.0	0.0
Q144	85	2	2	0	0	2	2	0.0	0.0	0.0
Q144	86	1	2	0	0	1	2	0.0	0.0	0.0
Q144	89	1	2	0	0	1	2	0.0	0.0	0.0
Q144	90	1	2	0	0	1	2	0.0	0.0	0.0
Q144	91	1	2	0	0	1	2	0.0	0.0	0.0
Q144	92	2	2	0	0	2	2	0.0	0.0	0.0
Q144	93	1	2	0	0	1	2	0.0	0.0	0.0
Q144	94	2	2	0	0	2	2	0.0	0.0	0.0
Q144	95	1	2	0	0	1	2	0.0	0.0	0.0
Q144	96	2	2	0	0	2	2	0.0	0.0	0.0
Q144	97	1	2	0	0	1	2	0.0	0.0	0.0
Q144	98	1	2	0	0	1	2	0.0	0.0	0.0
Q144	99	1	2	0	0	1	2	0.0	0.0	0.0
Q144	100	1	2	0	0	1	2	0.0	0.0	0.0
Q145	1	1	5	0	0	1	5	0.0	0.0	0.0
