prompt_version,question_id,run_id,pred_n,gold_n,tp,precision,recall,jaccard,f1
v4,Q79,4,1,3,0,0.0,0.0,0.0,0.0
v4,Q80,4,0,2,0,0.0,0.0,0.0,0.0
v4,Q81,4,1,2,0,0.0,0.0,0.0,0.0
v4,Q82,4,1,3,0,0.0,0.0,0.0,0.0
v4,Q83,4,1,3,0,0.0,0.0,0.0,0.0
v4,Q84,4,1,1,0,0.0,0.0,0.0,0.0
v4,Q85,4,1,1,0,0.0,0.0,0.0,0.0
v4,Q86,4,0,1,0,0.0,0.0,0.0,0.0
v4,Q87,4,0,4,0,0.0,0.0,0.0,0.0
v4,Q88,4,1,3,0,0.0,0.0,0.0,0.0
v4,Q89,4,0,3,0,0.0,0.0,0.0,0.0
v4,Q90,4,1,3,0,0.0,0.0,0.0,0.0
v4,Q91,4,0,2,0,0.0,0.0,0.0,0.0
v4,Q92,4,0,4,0,0.0,0.0,0.0,0.0
v4,Q93,4,0,3,0,0.0,0.0,0.0,0.0
v4,Q94,4,0,2,0,0.0,0.0,0.0,0.0
v4,Q95,4,0,5,0,0.0,0.0,0.0,0.0
v4,Q96,4,1,8,0,0.0,0.0,0.0,0.0
v4,Q97,4,0,5,0,0.0,0.0,0.0,0.0
v4,Q98,4,0,1,0,0.0,0.0,0.0,0.0
v4,Q99,4,1,5,0,0.0,0.0,0.0,0.0
v4,Q100,4,0,2,0,0.0,0.0,0.0,0.0
v4,Q101,4,0,6,0,0.0,0.0,0.0,0.0
v4,Q102,4,1,3,0,0.0,0.0,0.0,0.0
v4,Q103,4,0,6,0,0.0,0.0,0.0,0.0
v4,Q104,4,0,5,0,0.0,0.0,0.0,0.0
v4,Q105,4,1,5,0,0.0,0.0,0.0,0.0
v4,Q106,4,0,7,0,0.0,0.0,0.0,0.0
v4,Q107,4,0,6,0,0.0,0.0,0.0,0.0
v4,Q108,4,0,4,0,0.0,0.0,0.0,0.0
v4,Q109,4,0,5,0,0.0,0.0,0.0,0.0
v4,Q110,4,0,3,0,0.0,0.0,0.0,0.0
v4,Q111,4,1,1,0,0.0,0.0,0.0,0.0
v4,Q112,4,0,6,0,0.0,0.0,0.0,0.0
v4,Q113,4,1,6,0,0.0,0.0,0.0,0.0
v4,Q114,4,1,5,1,1.0,0.2,0.2,0.33333333333333337
v4,Q115,4,0,4,0,0.0,0.0,0.0,0.0
v4,Q116,4,1,7,1,1.0,0.14285714285714285,0.14285714285714285,0.25
v4,Q117,4,0,4,0,0.0,0.0,0.0,0.0
v4,Q118,4,1,2,0,0.0,0.0,0.0,0.0
v4,Q119,4,0,5,0,0.0,0.0,0.0,0.0
v4,Q120,4,0,6,0,0.0,0.0,0.0,0.0
v4,Q121,4,0,5,0,0.0,0.0,0.0,0.0
v4,Q122,4,0,5,0,0.0,0.0,0.0,0.0
v4,Q123,4,1,4,0,0.0,0.0,0.0,0.0
v4,Q124,4,0,1,0,0.0,0.0,0.0,0.0
v4,Q125,4,0,4,0,0.0,0.0,0.0,0.0
v4,Q126,4,1,4,1,1.0,0.25,0.25,0.4
v4,Q127,4,1,6,0,0.0,0.0,0.0,0.0
v4,Q128,4,1,3,1,1.0,0.3333333333333333,0.3333333333333333,0.5
v4,Q129,4,1,7,0,0.0,0.0,0.0,0.0
v4,Q130,4,0,6,0,0.0,0.0,0.0,0.0
v4,Q131,4,1,4,1,1.0,0.25,0.25,0.4
v4,Q132,4,1,6,0,0.0,0.0,0.0,0.0
v4,Q133,4,1,4,0,0.0,0.0,0.0,0.0
v4,Q134,4,1,6,0,0.0,0.0,0.0,0.0
v4,Q135,4,0,8,0,0.0,0.0,0.0,0.0
v4,Q136,4,0,1,0,0.0,0.0,0.0,0.0
v4,Q137,4,1,5,0,0.0,0.0,0.0,0.0
v4,Q138,4,1,2,0,0.0,0.0,0.0,0.0
v4,Q139,4,1,3,0,0.0,0.0,0.0,0.0
v4,Q140,4,1,2,0,0.0,0.0,0.0,0.0
v4,Q141,4,1,4,0,0.0,0.0,0.0,0.0
v4,Q142,4,0,2,0,0.0,0.0,0.0,0.0
v4,Q143,4,1,1,0,0.0,0.0,0.0,0.0
v4,Q144,4,1,2,0,0.0,0.0,0.0,0.0
v4,Q145,4,1,5,0,0.0,0.0,0.0,0.0
v4,Q146,4,1,2,0,0.0,0.0,0.0,0.0
v4,Q147,4,0,6,0,0.0,0.0,0.0,0.0
v4,Q148,4,0,7,0,0.0,0.0,0.0,0.0
v4,Q149,4,0,1,0,0.0,0.0,0.0,0.0
v4,Q150,4,0,5,0,0.0,0.0,0.0,0.0
v4,Q151,4,0,1,0,0.0,0.0,0.0,0.0
v4,Q152,4,0,2,0,0.0,0.0,0.0,0.0
v4,Q153,4,0,8,0,0.0,0.0,0.0,0.0
v4,Q154,4,1,3,0,0.0,0.0,0.0,0.0
v4,Q155,4,0,3,0,0.0,0.0,0.0,0.0
v4,Q156,4,1,4,0,0.0,0.0,0.0,0.0
v4,Q157,4,1,2,1,1.0,0.5,0.5,0.6666666666666666
v4,Q158,4,1,3,0,0.0,0.0,0.0,0.0
v4,Q159,4,1,4,1,1.0,0.25,0.25,0.4
v4,Q160,4,0,6,0,0.0,0.0,0.0,0.0
v4,Q161,4,0,5,0,0.0,0.0,0.0,0.0
v4,Q162,4,0,8,0,0.0,0.0,0.0,0.0
v4,Q163,4,0,5,0,0.0,0.0,0.0,0.0
v4,Q1,5,1,2,0,0.0,0.0,0.0,0.0
v4,Q2,5,1,5,0,0.0,0.0,0.0,0.0
v4,Q3,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q4,5,0,3,0,0.0,0.0,0.0,0.0
v4,Q5,5,0,7,0,0.0,0.0,0.0,0.0
v4,Q6,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q7,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q8,5,1,5,0,0.0,0.0,0.0,0.0
v4,Q9,5,1,4,0,0.0,0.0,0.0,0.0
v4,Q10,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q11,5,0,5,0,0.0,0.0,0.0,0.0
v4,Q12,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q13,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q14,5,0,6,0,0.0,0.0,0.0,0.0
v4,Q15,5,1,2,0,0.0,0.0,0.0,0.0
v4,Q16,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q17,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q18,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q19,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q20,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q21,5,1,2,0,0.0,0.0,0.0,0.0
v4,Q22,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q23,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q24,5,0,8,0,0.0,0.0,0.0,0.0
v4,Q25,5,1,4,0,0.0,0.0,0.0,0.0
v4,Q26,5,0,4,0,0.0,0.0,0.0,0.0
v4,Q27,5,0,2,0,0.0,0.0,0.0,0.0
v4,Q28,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q29,5,1,1,0,0.0,0.0,0.0,0.0
v4,Q30,5,1,2,0,0.0,0.0,0.0,0.0
v4,Q31,5,0,2,0,0.0,0.0,0.0,0.0
v4,Q32,5,1,1,0,0.0,0.0,0.0,0.0
v4,Q33,5,1,5,0,0.0,0.0,0.0,0.0
v4,Q34,5,0,3,0,0.0,0.0,0.0,0.0
v4,Q35,5,0,2,0,0.0,0.0,0.0,0.0
v4,Q36,5,1,2,0,0.0,0.0,0.0,0.0
v4,Q37,5,0,2,0,0.0,0.0,0.0,0.0
v4,Q38,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q39,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q40,5,1,2,0,0.0,0.0,0.0,0.0
v4,Q41,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q42,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q43,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q44,5,1,1,0,0.0,0.0,0.0,0.0
v4,Q45,5,0,2,0,0.0,0.0,0.0,0.0
v4,Q46,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q47,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q48,5,0,2,0,0.0,0.0,0.0,0.0
v4,Q49,5,0,7,0,0.0,0.0,0.0,0.0
v4,Q50,5,1,1,0,0.0,0.0,0.0,0.0
v4,Q51,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q52,5,1,2,0,0.0,0.0,0.0,0.0
v4,Q53,5,0,2,0,0.0,0.0,0.0,0.0
v4,Q54,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q55,5,1,5,0,0.0,0.0,0.0,0.0
v4,Q56,5,0,9,0,0.0,0.0,0.0,0.0
v4,Q57,5,0,2,0,0.0,0.0,0.0,0.0
v4,Q58,5,0,2,0,0.0,0.0,0.0,0.0
v4,Q59,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q60,5,0,8,0,0.0,0.0,0.0,0.0
v4,Q61,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q62,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q63,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q64,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q65,5,0,4,0,0.0,0.0,0.0,0.0
v4,Q66,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q67,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q68,5,0,2,0,0.0,0.0,0.0,0.0
v4,Q69,5,0,2,0,0.0,0.0,0.0,0.0
v4,Q70,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q71,5,1,2,0,0.0,0.0,0.0,0.0
v4,Q72,5,1,1,0,0.0,0.0,0.0,0.0
v4,Q73,5,0,10,0,0.0,0.0,0.0,0.0
v4,Q74,5,0,4,0,0.0,0.0,0.0,0.0
v4,Q75,5,1,3,0,0.0,0.0,0.0,0.0
v4,Q76,5,1,2,0,0.0,0.0,0.0,0.0
v4,Q77,5,1,5,0,0.0,0.0,0.0,0.0
v4,Q78,5,1,2,0,0.0,0.0,0.0,0.0
v4,Q79,5,1,3,0,0.0,0.0,0.0,0.0
v4,Q80,5,0,2,0,0.0,0.0,0.0,0.0
v4,Q81,5,1,2,0,0.0,0.0,0.0,0.0
v4,Q82,5,1,3,0,0.0,0.0,0.0,0.0
v4,Q83,5,1,3,0,0.0,0.0,0.0,0.0
v4,Q84,5,1,1,0,0.0,0.0,0.0,0.0
v4,Q85,5,1,1,0,0.0,0.0,0.0,0.0
v4,Q86,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q87,5,1,4,1,1.0,0.25,0.25,0.4
v4,Q88,5,1,3,0,0.0,0.0,0.0,0.0
v4,Q89,5,0,3,0,0.0,0.0,0.0,0.0
v4,Q90,5,1,3,0,0.0,0.0,0.0,0.0
v4,Q91,5,0,2,0,0.0,0.0,0.0,0.0
v4,Q92,5,1,4,1,1.0,0.25,0.25,0.4
v4,Q93,5,0,3,0,0.0,0.0,0.0,0.0
v4,Q94,5,0,2,0,0.0,0.0,0.0,0.0
v4,Q95,5,0,5,0,0.0,0.0,0.0,0.0
v4,Q96,5,1,8,0,0.0,0.0,0.0,0.0
v4,Q97,5,0,5,0,0.0,0.0,0.0,0.0
v4,Q98,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q99,5,0,5,0,0.0,0.0,0.0,0.0
v4,Q100,5,0,2,0,0.0,0.0,0.0,0.0
v4,Q101,5,0,6,0,0.0,0.0,0.0,0.0
v4,Q102,5,0,3,0,0.0,0.0,0.0,0.0
v4,Q103,5,0,6,0,0.0,0.0,0.0,0.0
v4,Q104,5,0,5,0,0.0,0.0,0.0,0.0
v4,Q105,5,1,5,0,0.0,0.0,0.0,0.0
v4,Q106,5,0,7,0,0.0,0.0,0.0,0.0
v4,Q107,5,1,6,0,0.0,0.0,0.0,0.0
v4,Q108,5,0,4,0,0.0,0.0,0.0,0.0
v4,Q109,5,0,5,0,0.0,0.0,0.0,0.0
v4,Q110,5,1,3,0,0.0,0.0,0.0,0.0
v4,Q111,5,1,1,0,0.0,0.0,0.0,0.0
v4,Q112,5,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v4,Q113,5,1,6,0,0.0,0.0,0.0,0.0
v4,Q114,5,1,5,0,0.0,0.0,0.0,0.0
v4,Q115,5,1,4,1,1.0,0.25,0.25,0.4
v4,Q116,5,1,7,1,1.0,0.14285714285714285,0.14285714285714285,0.25
v4,Q117,5,1,4,0,0.0,0.0,0.0,0.0
v4,Q118,5,1,2,0,0.0,0.0,0.0,0.0
v4,Q119,5,0,5,0,0.0,0.0,0.0,0.0
v4,Q120,5,0,6,0,0.0,0.0,0.0,0.0
v4,Q121,5,0,5,0,0.0,0.0,0.0,0.0
v4,Q122,5,0,5,0,0.0,0.0,0.0,0.0
v4,Q123,5,1,4,1,1.0,0.25,0.25,0.4
v4,Q124,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q125,5,1,4,1,1.0,0.25,0.25,0.4
v4,Q126,5,1,4,1,1.0,0.25,0.25,0.4
v4,Q127,5,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v4,Q128,5,1,3,1,1.0,0.3333333333333333,0.3333333333333333,0.5
v4,Q129,5,1,7,1,1.0,0.14285714285714285,0.14285714285714285,0.25
v4,Q130,5,1,6,0,0.0,0.0,0.0,0.0
v4,Q131,5,0,4,0,0.0,0.0,0.0,0.0
v4,Q132,5,1,6,0,0.0,0.0,0.0,0.0
v4,Q133,5,1,4,1,1.0,0.25,0.25,0.4
v4,Q134,5,1,6,0,0.0,0.0,0.0,0.0
v4,Q135,5,0,8,0,0.0,0.0,0.0,0.0
v4,Q136,5,1,1,1,1.0,1.0,1.0,1.0
v4,Q137,5,1,5,0,0.0,0.0,0.0,0.0
v4,Q138,5,1,2,0,0.0,0.0,0.0,0.0
v4,Q139,5,1,3,0,0.0,0.0,0.0,0.0
v4,Q140,5,1,2,0,0.0,0.0,0.0,0.0
v4,Q141,5,1,4,0,0.0,0.0,0.0,0.0
v4,Q142,5,0,2,0,0.0,0.0,0.0,0.0
v4,Q143,5,1,1,0,0.0,0.0,0.0,0.0
v4,Q144,5,1,2,0,0.0,0.0,0.0,0.0
v4,Q145,5,1,5,0,0.0,0.0,0.0,0.0
v4,Q146,5,1,2,0,0.0,0.0,0.0,0.0
v4,Q147,5,0,6,0,0.0,0.0,0.0,0.0
v4,Q148,5,0,7,0,0.0,0.0,0.0,0.0
v4,Q149,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q150,5,0,5,0,0.0,0.0,0.0,0.0
v4,Q151,5,0,1,0,0.0,0.0,0.0,0.0
v4,Q152,5,0,2,0,0.0,0.0,0.0,0.0
v4,Q153,5,0,8,0,0.0,0.0,0.0,0.0
v4,Q154,5,1,3,1,1.0,0.3333333333333333,0.3333333333333333,0.5
v4,Q155,5,0,3,0,0.0,0.0,0.0,0.0
v4,Q156,5,1,4,0,0.0,0.0,0.0,0.0
v4,Q157,5,1,2,1,1.0,0.5,0.5,0.6666666666666666
v4,Q158,5,1,3,0,0.0,0.0,0.0,0.0
v4,Q159,5,0,4,0,0.0,0.0,0.0,0.0
v4,Q160,5,1,6,0,0.0,0.0,0.0,0.0
v4,Q161,5,0,5,0,0.0,0.0,0.0,0.0
v4,Q162,5,0,8,0,0.0,0.0,0.0,0.0
v4,Q163,5,0,5,0,0.0,0.0,0.0,0.0
v4,Q1,6,1,2,0,0.0,0.0,0.0,0.0
v4,Q2,6,1,5,0,0.0,0.0,0.0,0.0
v4,Q3,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q4,6,0,3,0,0.0,0.0,0.0,0.0
v4,Q5,6,0,7,0,0.0,0.0,0.0,0.0
v4,Q6,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q7,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q8,6,1,5,0,0.0,0.0,0.0,0.0
v4,Q9,6,1,4,0,0.0,0.0,0.0,0.0
v4,Q10,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q11,6,0,5,0,0.0,0.0,0.0,0.0
v4,Q12,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q13,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q14,6,0,6,0,0.0,0.0,0.0,0.0
v4,Q15,6,1,2,0,0.0,0.0,0.0,0.0
v4,Q16,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q17,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q18,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q19,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q20,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q21,6,1,2,0,0.0,0.0,0.0,0.0
v4,Q22,6,1,1,0,0.0,0.0,0.0,0.0
v4,Q23,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q24,6,0,8,0,0.0,0.0,0.0,0.0
v4,Q25,6,1,4,0,0.0,0.0,0.0,0.0
v4,Q26,6,0,4,0,0.0,0.0,0.0,0.0
v4,Q27,6,0,2,0,0.0,0.0,0.0,0.0
v4,Q28,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q29,6,1,1,0,0.0,0.0,0.0,0.0
v4,Q30,6,1,2,0,0.0,0.0,0.0,0.0
v4,Q31,6,0,2,0,0.0,0.0,0.0,0.0
v4,Q32,6,1,1,0,0.0,0.0,0.0,0.0
v4,Q33,6,0,5,0,0.0,0.0,0.0,0.0
v4,Q34,6,0,3,0,0.0,0.0,0.0,0.0
v4,Q35,6,0,2,0,0.0,0.0,0.0,0.0
v4,Q36,6,1,2,0,0.0,0.0,0.0,0.0
v4,Q37,6,0,2,0,0.0,0.0,0.0,0.0
v4,Q38,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q39,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q40,6,1,2,0,0.0,0.0,0.0,0.0
v4,Q41,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q42,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q43,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q44,6,1,1,0,0.0,0.0,0.0,0.0
v4,Q45,6,0,2,0,0.0,0.0,0.0,0.0
v4,Q46,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q47,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q48,6,0,2,0,0.0,0.0,0.0,0.0
v4,Q49,6,0,7,0,0.0,0.0,0.0,0.0
v4,Q50,6,1,1,0,0.0,0.0,0.0,0.0
v4,Q51,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q52,6,0,2,0,0.0,0.0,0.0,0.0
v4,Q53,6,0,2,0,0.0,0.0,0.0,0.0
v4,Q54,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q55,6,1,5,0,0.0,0.0,0.0,0.0
v4,Q56,6,0,9,0,0.0,0.0,0.0,0.0
v4,Q57,6,0,2,0,0.0,0.0,0.0,0.0
v4,Q58,6,0,2,0,0.0,0.0,0.0,0.0
v4,Q59,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q60,6,0,8,0,0.0,0.0,0.0,0.0
v4,Q61,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q62,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q63,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q64,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q65,6,0,4,0,0.0,0.0,0.0,0.0
v4,Q66,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q67,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q68,6,0,2,0,0.0,0.0,0.0,0.0
v4,Q69,6,0,2,0,0.0,0.0,0.0,0.0
v4,Q70,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q71,6,1,2,0,0.0,0.0,0.0,0.0
v4,Q72,6,1,1,0,0.0,0.0,0.0,0.0
v4,Q73,6,0,10,0,0.0,0.0,0.0,0.0
v4,Q74,6,0,4,0,0.0,0.0,0.0,0.0
v4,Q75,6,1,3,0,0.0,0.0,0.0,0.0
v4,Q76,6,1,2,0,0.0,0.0,0.0,0.0
v4,Q77,6,1,5,0,0.0,0.0,0.0,0.0
v4,Q78,6,1,2,0,0.0,0.0,0.0,0.0
v4,Q79,6,1,3,0,0.0,0.0,0.0,0.0
v4,Q80,6,0,2,0,0.0,0.0,0.0,0.0
v4,Q81,6,0,2,0,0.0,0.0,0.0,0.0
v4,Q82,6,1,3,0,0.0,0.0,0.0,0.0
v4,Q83,6,1,3,0,0.0,0.0,0.0,0.0
v4,Q84,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q85,6,1,1,0,0.0,0.0,0.0,0.0
v4,Q86,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q87,6,0,4,0,0.0,0.0,0.0,0.0
v4,Q88,6,1,3,0,0.0,0.0,0.0,0.0
v4,Q89,6,0,3,0,0.0,0.0,0.0,0.0
v4,Q90,6,1,3,0,0.0,0.0,0.0,0.0
v4,Q91,6,0,2,0,0.0,0.0,0.0,0.0
v4,Q92,6,0,4,0,0.0,0.0,0.0,0.0
v4,Q93,6,0,3,0,0.0,0.0,0.0,0.0
v4,Q94,6,0,2,0,0.0,0.0,0.0,0.0
v4,Q95,6,0,5,0,0.0,0.0,0.0,0.0
v4,Q96,6,1,8,0,0.0,0.0,0.0,0.0
v4,Q97,6,0,5,0,0.0,0.0,0.0,0.0
v4,Q98,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q99,6,0,5,0,0.0,0.0,0.0,0.0
v4,Q100,6,0,2,0,0.0,0.0,0.0,0.0
v4,Q101,6,0,6,0,0.0,0.0,0.0,0.0
v4,Q102,6,1,3,0,0.0,0.0,0.0,0.0
v4,Q103,6,0,6,0,0.0,0.0,0.0,0.0
v4,Q104,6,0,5,0,0.0,0.0,0.0,0.0
v4,Q105,6,1,5,0,0.0,0.0,0.0,0.0
v4,Q106,6,1,7,1,1.0,0.14285714285714285,0.14285714285714285,0.25
v4,Q107,6,1,6,0,0.0,0.0,0.0,0.0
v4,Q108,6,0,4,0,0.0,0.0,0.0,0.0
v4,Q109,6,1,5,0,0.0,0.0,0.0,0.0
v4,Q110,6,1,3,0,0.0,0.0,0.0,0.0
v4,Q111,6,1,1,0,0.0,0.0,0.0,0.0
v4,Q112,6,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v4,Q113,6,1,6,0,0.0,0.0,0.0,0.0
v4,Q114,6,1,5,0,0.0,0.0,0.0,0.0
v4,Q115,6,1,4,1,1.0,0.25,0.25,0.4
v4,Q116,6,1,7,1,1.0,0.14285714285714285,0.14285714285714285,0.25
v4,Q117,6,1,4,0,0.0,0.0,0.0,0.0
v4,Q118,6,0,2,0,0.0,0.0,0.0,0.0
v4,Q119,6,0,5,0,0.0,0.0,0.0,0.0
v4,Q120,6,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v4,Q121,6,0,5,0,0.0,0.0,0.0,0.0
v4,Q122,6,0,5,0,0.0,0.0,0.0,0.0
v4,Q123,6,1,4,0,0.0,0.0,0.0,0.0
v4,Q124,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q125,6,0,4,0,0.0,0.0,0.0,0.0
v4,Q126,6,1,4,1,1.0,0.25,0.25,0.4
v4,Q127,6,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v4,Q128,6,0,3,0,0.0,0.0,0.0,0.0
v4,Q129,6,1,7,0,0.0,0.0,0.0,0.0
v4,Q130,6,0,6,0,0.0,0.0,0.0,0.0
v4,Q131,6,1,4,1,1.0,0.25,0.25,0.4
v4,Q132,6,0,6,0,0.0,0.0,0.0,0.0
v4,Q133,6,1,4,1,1.0,0.25,0.25,0.4
v4,Q134,6,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v4,Q135,6,1,8,1,1.0,0.125,0.125,0.2222222222222222
v4,Q136,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q137,6,1,5,0,0.0,0.0,0.0,0.0
v4,Q138,6,1,2,0,0.0,0.0,0.0,0.0
v4,Q139,6,1,3,0,0.0,0.0,0.0,0.0
v4,Q140,6,1,2,0,0.0,0.0,0.0,0.0
v4,Q141,6,1,4,0,0.0,0.0,0.0,0.0
v4,Q142,6,0,2,0,0.0,0.0,0.0,0.0
v4,Q143,6,1,1,0,0.0,0.0,0.0,0.0
v4,Q144,6,1,2,0,0.0,0.0,0.0,0.0
v4,Q145,6,1,5,0,0.0,0.0,0.0,0.0
v4,Q146,6,1,2,0,0.0,0.0,0.0,0.0
v4,Q147,6,0,6,0,0.0,0.0,0.0,0.0
v4,Q148,6,0,7,0,0.0,0.0,0.0,0.0
v4,Q149,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q150,6,0,5,0,0.0,0.0,0.0,0.0
v4,Q151,6,0,1,0,0.0,0.0,0.0,0.0
v4,Q152,6,0,2,0,0.0,0.0,0.0,0.0
v4,Q153,6,0,8,0,0.0,0.0,0.0,0.0
v4,Q154,6,1,3,0,0.0,0.0,0.0,0.0
v4,Q155,6,0,3,0,0.0,0.0,0.0,0.0
v4,Q156,6,1,4,0,0.0,0.0,0.0,0.0
v4,Q157,6,1,2,1,1.0,0.5,0.5,0.6666666666666666
v4,Q158,6,1,3,0,0.0,0.0,0.0,0.0
v4,Q159,6,1,4,1,1.0,0.25,0.25,0.4
v4,Q160,6,1,6,0,0.0,0.0,0.0,0.0
v4,Q161,6,0,5,0,0.0,0.0,0.0,0.0
v4,Q162,6,0,8,0,0.0,0.0,0.0,0.0
v4,Q163,6,0,5,0,0.0,0.0,0.0,0.0
v4,Q1,7,1,2,0,0.0,0.0,0.0,0.0
v4,Q2,7,1,5,0,0.0,0.0,0.0,0.0
v4,Q3,7,0,1,0,0.0,0.0,0.0,0.0
v4,Q4,7,0,3,0,0.0,0.0,0.0,0.0
v4,Q5,7,0,7,0,0.0,0.0,0.0,0.0
v4,Q6,7,0,1,0,0.0,0.0,0.0,0.0
v4,Q7,7,0,1,0,0.0,0.0,0.0,0.0
v4,Q8,7,1,5,0,0.0,0.0,0.0,0.0
v4,Q9,7,1,4,0,0.0,0.0,0.0,0.0
v4,Q10,7,0,1,0,0.0,0.0,0.0,0.0
v4,Q11,7,0,5,0,0.0,0.0,0.0,0.0
v4,Q12,7,0,1,0,0.0,0.0,0.0,0.0
v4,Q13,7,0,1,0,0.0,0.0,0.0,0.0
v4,Q14,7,0,6,0,0.0,0.0,0.0,0.0
v4,Q15,7,1,2,0,0.0,0.0,0.0,0.0
v4,Q16,7,0,1,0,0.0,0.0,0.0,0.0
v4,Q17,7,0,1,0,0.0,0.0,0.0,0.0
v4,Q18,7,0,1,0,0.0,0.0,0.0,0.0
v4,Q19,7,0,1,0,0.0,0.0,0.0,0.0
v4,Q20,7,0,1,0,0.0,0.0,0.0,0.0
v4,Q21,7,1,2,0,0.0,0.0,0.0,0.0
v4,Q22,7,0,1,0,0.0,0.0,0.0,0.0
v4,Q23,7,0,1,0,0.0,0.0,0.0,0.0
v4,Q24,7,0,8,0,0.0,0.0,0.0,0.0
v4,Q25,7,1,4,0,0.0,0.0,0.0,0.0
v4,Q26,7,0,4,0,0.0,0.0,0.0,0.0
v4,Q27,7,0,2,0,0.0,0.0,0.0,0.0
v4,Q28,7,0,1,0,0.0,0.0,0.0,0.0
v4,Q29,7,1,1,0,0.0,0.0,0.0,0.0
v4,Q30,7,1,2,0,0.0,0.0,0.0,0.0
v4,Q31,7,0,2,0,0.0,0.0,0.0,0.0
v4,Q32,7,1,1,0,0.0,0.0,0.0,0.0
v4,Q33,7,1,5,0,0.0,0.0,0.0,0.0
