question_id	query_edge_key	edge_id	subject	predicate	object	subject_label	object_label	provenance
Q378	e0	e_3	NCBIGene:1956	biolink:affects	NCBIGene:2885	EGFR	GRB2	infores:iptmnet(primary_knowledge_source);infores:kinace(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q378	e0	e_4	NCBIGene:1956	biolink:affects	NCBIGene:2885	EGFR	GRB2	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q378	e0	e_5	NCBIGene:2885	biolink:affects	NCBIGene:1956	GRB2	EGFR	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q378	e0	e_6	NCBIGene:2885	biolink:affects	NCBIGene:1956	GRB2	EGFR	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q378	e0	e_7	NCBIGene:1956	biolink:directly_physically_interacts_with	NCBIGene:2885	EGFR	GRB2	infores:intact(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q378	e0	e_8	NCBIGene:2885	biolink:directly_physically_interacts_with	NCBIGene:1956	GRB2	EGFR	infores:intact(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q378	e0	e_9	NCBIGene:1956	biolink:regulates	NCBIGene:2885	EGFR	GRB2	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q378	e0	e_10	NCBIGene:1956	biolink:regulates	NCBIGene:2885	EGFR	GRB2	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q378	e0	e_11	NCBIGene:1956	biolink:regulates	NCBIGene:2885	EGFR	GRB2	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q378	e0	e_12	NCBIGene:1956	biolink:related_to	NCBIGene:2885	EGFR	GRB2	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q378	e0	e_13	NCBIGene:1956	biolink:related_to	NCBIGene:2885	EGFR	GRB2	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q378	e0	e_14	NCBIGene:1956	biolink:related_to	NCBIGene:2885	EGFR	GRB2	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q378	e0	e_15	NCBIGene:1956	biolink:related_to	NCBIGene:2885	EGFR	GRB2	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q378	e0	e_16	NCBIGene:1956	biolink:genetically_interacts_with	NCBIGene:2885	EGFR	GRB2	infores:hetionet(primary_knowledge_source);infores:hetionet(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q378	e0	e_17	UniProtKB:P00533-1	biolink:physically_interacts_with	UniProtKB:P62993-1	epidermal growth factor receptor isoform 1 (human)	growth factor receptor-bound protein 2 isoform 1 (human)	infores:string(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q378	e0	e_18	UniProtKB:P62993-1	biolink:physically_interacts_with	UniProtKB:P00533-1	growth factor receptor-bound protein 2 isoform 1 (human)	epidermal growth factor receptor isoform 1 (human)	infores:string(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q378	e0	e_19	UniProtKB:P00533-1	biolink:interacts_with	UniProtKB:P62993-1	epidermal growth factor receptor isoform 1 (human)	growth factor receptor-bound protein 2 isoform 1 (human)	infores:string(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q378	e0	e_20	UniProtKB:P62993-1	biolink:interacts_with	UniProtKB:P00533-1	growth factor receptor-bound protein 2 isoform 1 (human)	epidermal growth factor receptor isoform 1 (human)	infores:string(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q378	e0	e_21	UniProtKB:P00533-1	biolink:subclass_of	NCBIGene:1956	epidermal growth factor receptor isoform 1 (human)	EGFR	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q378	e0	e_22	UniProtKB:P62993-1	biolink:subclass_of	NCBIGene:2885	growth factor receptor-bound protein 2 isoform 1 (human)	GRB2	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q378	e0	e_17_e_21_e_22	NCBIGene:1956	biolink:physically_interacts_with	NCBIGene:2885	EGFR	GRB2	infores:automat-robokop(primary_knowledge_source)
Q378	e0	e_18_e_21_e_22	NCBIGene:1956	biolink:physically_interacts_with	NCBIGene:2885	EGFR	GRB2	infores:automat-robokop(primary_knowledge_source)
Q378	e0	e_19_e_21_e_22	NCBIGene:1956	biolink:interacts_with	NCBIGene:2885	EGFR	GRB2	infores:automat-robokop(primary_knowledge_source)
Q378	e0	e_20_e_21_e_22	NCBIGene:1956	biolink:interacts_with	NCBIGene:2885	EGFR	GRB2	infores:automat-robokop(primary_knowledge_source)
Q379	e0	e_1	NCBIGene:3845	biolink:directly_physically_interacts_with	NCBIGene:673	KRAS	BRAF	infores:intact(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q379	e0	e_2	NCBIGene:673	biolink:directly_physically_interacts_with	NCBIGene:3845	BRAF	KRAS	infores:intact(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q379	e0	e_3	NCBIGene:3845	biolink:regulates	NCBIGene:673	KRAS	BRAF	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q379	e0	e_4	NCBIGene:3845	biolink:related_to	NCBIGene:673	KRAS	BRAF	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q380	e0	e_1	NCBIGene:673	biolink:affects	NCBIGene:5594	BRAF	MAPK1	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q380	e0	e_2	NCBIGene:5594	biolink:affects	NCBIGene:673	MAPK1	BRAF	infores:epsd(primary_knowledge_source);infores:kinace(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q380	e0	e_3	NCBIGene:5594	biolink:affects	NCBIGene:673	MAPK1	BRAF	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q380	e0	e_4	NCBIGene:5594	biolink:affects	NCBIGene:673	MAPK1	BRAF	infores:psite-plus(primary_knowledge_source);infores:kinace(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q380	e0	e_5	NCBIGene:5594	biolink:regulates	NCBIGene:673	MAPK1	BRAF	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q380	e0	e_6	NCBIGene:5594	biolink:regulates	NCBIGene:673	MAPK1	BRAF	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q380	e0	e_7	NCBIGene:5594	biolink:related_to	NCBIGene:673	MAPK1	BRAF	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q380	e0	e_8	NCBIGene:5594	biolink:related_to	NCBIGene:673	MAPK1	BRAF	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q380	e0	e_9	NCBIGene:673	biolink:genetically_interacts_with	NCBIGene:5594	BRAF	MAPK1	infores:hetionet(primary_knowledge_source);infores:hetionet(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q381	e0	e_1	NCBIGene:5594	biolink:affects	NCBIGene:5595	MAPK1	MAPK3	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q381	e0	e_2	NCBIGene:5595	biolink:affects	NCBIGene:5594	MAPK3	MAPK1	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q381	e0	e_3	NCBIGene:5594	biolink:directly_physically_interacts_with	NCBIGene:5595	MAPK1	MAPK3	infores:intact(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q381	e0	e_4	NCBIGene:5595	biolink:directly_physically_interacts_with	NCBIGene:5594	MAPK3	MAPK1	infores:intact(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q381	e0	e_5	NCBIGene:5594	biolink:genetically_interacts_with	NCBIGene:5595	MAPK1	MAPK3	infores:hetionet(primary_knowledge_source);infores:hetionet(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q381	e0	e_6	UniProtKB:P28482-1	biolink:physically_interacts_with	UniProtKB:P27361-1	mitogen-activated protein kinase 1 isoform 1 (human)	mitogen-activated protein kinase 3 isoform 1 (human)	infores:string(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q381	e0	e_7	UniProtKB:P27361-1	biolink:physically_interacts_with	UniProtKB:P28482-1	mitogen-activated protein kinase 3 isoform 1 (human)	mitogen-activated protein kinase 1 isoform 1 (human)	infores:string(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q381	e0	e_8	UniProtKB:P28482-1	biolink:subclass_of	NCBIGene:5594	mitogen-activated protein kinase 1 isoform 1 (human)	MAPK1	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q381	e0	e_9	UniProtKB:P27361-1	biolink:subclass_of	NCBIGene:5595	mitogen-activated protein kinase 3 isoform 1 (human)	MAPK3	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q381	e0	e_6_e_8_e_9	NCBIGene:5594	biolink:physically_interacts_with	NCBIGene:5595	MAPK1	MAPK3	infores:automat-robokop(primary_knowledge_source)
Q381	e0	e_7_e_8_e_9	NCBIGene:5594	biolink:physically_interacts_with	NCBIGene:5595	MAPK1	MAPK3	infores:automat-robokop(primary_knowledge_source)
Q382	e0	e_1	NCBIGene:3717	biolink:affects	NCBIGene:6774	JAK2	STAT3	infores:iptmnet(primary_knowledge_source);infores:kinace(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q382	e0	e_2	NCBIGene:3717	biolink:affects	NCBIGene:6774	JAK2	STAT3	infores:epsd(primary_knowledge_source);infores:kinace(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q382	e0	e_3	NCBIGene:3717	biolink:affects	NCBIGene:6774	JAK2	STAT3	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q382	e0	e_4	NCBIGene:3717	biolink:affects	NCBIGene:6774	JAK2	STAT3	infores:psite-plus(primary_knowledge_source);infores:kinace(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q382	e0	e_5	NCBIGene:6774	biolink:affects	NCBIGene:3717	STAT3	JAK2	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q382	e0	e_6	NCBIGene:6774	biolink:affects	NCBIGene:3717	STAT3	JAK2	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q382	e0	e_7	NCBIGene:6774	biolink:directly_physically_interacts_with	NCBIGene:3717	STAT3	JAK2	infores:intact(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q382	e0	e_8	NCBIGene:3717	biolink:regulates	NCBIGene:6774	JAK2	STAT3	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q382	e0	e_9	NCBIGene:3717	biolink:related_to	NCBIGene:6774	JAK2	STAT3	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q382	e0	e_10	NCBIGene:3717	biolink:genetically_interacts_with	NCBIGene:6774	JAK2	STAT3	infores:hetionet(primary_knowledge_source);infores:hetionet(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q382	e0	e_11	NCBIGene:3717	biolink:physically_interacts_with	UniProtKB:P40763-1	JAK2	signal transducer and activator of transcription 3 isoform 1 (human)	infores:string(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q382	e0	e_12	UniProtKB:P40763-1	biolink:physically_interacts_with	NCBIGene:3717	signal transducer and activator of transcription 3 isoform 1 (human)	JAK2	infores:string(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q382	e0	e_13	NCBIGene:3717	biolink:interacts_with	UniProtKB:P40763-1	JAK2	signal transducer and activator of transcription 3 isoform 1 (human)	infores:string(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q382	e0	e_14	UniProtKB:P40763-1	biolink:interacts_with	NCBIGene:3717	signal transducer and activator of transcription 3 isoform 1 (human)	JAK2	infores:string(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q382	e0	e_15	UniProtKB:P40763-1	biolink:subclass_of	NCBIGene:6774	signal transducer and activator of transcription 3 isoform 1 (human)	STAT3	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q382	e0	e_11_e_15	NCBIGene:3717	biolink:physically_interacts_with	NCBIGene:6774	JAK2	STAT3	infores:automat-robokop(primary_knowledge_source)
Q382	e0	e_12_e_15	UniProtKB:P40763-1	biolink:physically_interacts_with	NCBIGene:6774	signal transducer and activator of transcription 3 isoform 1 (human)	STAT3	infores:automat-robokop(primary_knowledge_source)
Q382	e0	e_13_e_15	NCBIGene:3717	biolink:interacts_with	NCBIGene:6774	JAK2	STAT3	infores:automat-robokop(primary_knowledge_source)
Q382	e0	e_14_e_15	UniProtKB:P40763-1	biolink:interacts_with	NCBIGene:6774	signal transducer and activator of transcription 3 isoform 1 (human)	STAT3	infores:automat-robokop(primary_knowledge_source)
Q383	e0	e_1	NCBIGene:3569	biolink:affects	NCBIGene:3570	IL6	IL6R	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_2	NCBIGene:3570	biolink:affects	NCBIGene:3569	IL6R	IL6	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_3	NCBIGene:3570	biolink:affects	NCBIGene:3569	IL6R	IL6	infores:ccidb(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_4	NCBIGene:3569	biolink:directly_physically_interacts_with	NCBIGene:3570	IL6	IL6R	infores:ccidb(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_5	NCBIGene:3569	biolink:directly_physically_interacts_with	NCBIGene:3570	IL6	IL6R	infores:ccidb(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_6	NCBIGene:3569	biolink:directly_physically_interacts_with	NCBIGene:3570	IL6	IL6R	infores:ccidb(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_7	NCBIGene:3569	biolink:directly_physically_interacts_with	NCBIGene:3570	IL6	IL6R	infores:ccidb(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_8	NCBIGene:3569	biolink:directly_physically_interacts_with	NCBIGene:3570	IL6	IL6R	infores:ccidb(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_9	NCBIGene:3569	biolink:directly_physically_interacts_with	NCBIGene:3570	IL6	IL6R	infores:ccidb(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_10	NCBIGene:3569	biolink:directly_physically_interacts_with	NCBIGene:3570	IL6	IL6R	infores:ccidb(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_11	NCBIGene:3569	biolink:directly_physically_interacts_with	NCBIGene:3570	IL6	IL6R	infores:ccidb(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_12	NCBIGene:3569	biolink:directly_physically_interacts_with	NCBIGene:3570	IL6	IL6R	infores:ccidb(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_13	NCBIGene:3569	biolink:directly_physically_interacts_with	NCBIGene:3570	IL6	IL6R	infores:ccidb(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_14	NCBIGene:3569	biolink:directly_physically_interacts_with	NCBIGene:3570	IL6	IL6R	infores:ccidb(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_15	NCBIGene:3569	biolink:directly_physically_interacts_with	NCBIGene:3570	IL6	IL6R	infores:intact(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_16	NCBIGene:3569	biolink:directly_physically_interacts_with	NCBIGene:3570	IL6	IL6R	infores:ccidb(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_17	NCBIGene:3569	biolink:directly_physically_interacts_with	NCBIGene:3570	IL6	IL6R	infores:ccidb(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_18	NCBIGene:3569	biolink:directly_physically_interacts_with	NCBIGene:3570	IL6	IL6R	infores:ccidb(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_19	NCBIGene:3569	biolink:directly_physically_interacts_with	NCBIGene:3570	IL6	IL6R	infores:ccidb(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_20	NCBIGene:3569	biolink:directly_physically_interacts_with	NCBIGene:3570	IL6	IL6R	infores:ccidb(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_21	NCBIGene:3569	biolink:directly_physically_interacts_with	NCBIGene:3570	IL6	IL6R	infores:ccidb(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_22	NCBIGene:3570	biolink:directly_physically_interacts_with	NCBIGene:3569	IL6R	IL6	infores:intact(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_23	NCBIGene:3569	biolink:regulates	NCBIGene:3570	IL6	IL6R	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_24	NCBIGene:3569	biolink:regulates	NCBIGene:3570	IL6	IL6R	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_25	NCBIGene:3569	biolink:regulates	NCBIGene:3570	IL6	IL6R	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_26	NCBIGene:3569	biolink:regulates	NCBIGene:3570	IL6	IL6R	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_27	NCBIGene:3569	biolink:regulates	NCBIGene:3570	IL6	IL6R	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_28	NCBIGene:3569	biolink:regulates	NCBIGene:3570	IL6	IL6R	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_29	NCBIGene:3569	biolink:related_to	NCBIGene:3570	IL6	IL6R	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_30	NCBIGene:3569	biolink:related_to	NCBIGene:3570	IL6	IL6R	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_31	NCBIGene:3569	biolink:related_to	NCBIGene:3570	IL6	IL6R	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_32	NCBIGene:3569	biolink:related_to	NCBIGene:3570	IL6	IL6R	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_33	NCBIGene:3569	biolink:related_to	NCBIGene:3570	IL6	IL6R	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_34	NCBIGene:3569	biolink:genetically_interacts_with	NCBIGene:3570	IL6	IL6R	infores:hetionet(primary_knowledge_source);infores:hetionet(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_35	NCBIGene:3569	biolink:physically_interacts_with	UniProtKB:P08887-1	IL6	interleukin-6 receptor subunit alpha isoform 1 (human)	infores:string(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_36	UniProtKB:P08887-1	biolink:physically_interacts_with	NCBIGene:3569	interleukin-6 receptor subunit alpha isoform 1 (human)	IL6	infores:string(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_37	NCBIGene:3569	biolink:interacts_with	UniProtKB:P08887-1	IL6	interleukin-6 receptor subunit alpha isoform 1 (human)	infores:string(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_38	UniProtKB:P08887-1	biolink:interacts_with	NCBIGene:3569	interleukin-6 receptor subunit alpha isoform 1 (human)	IL6	infores:string(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_39	UniProtKB:P08887-1	biolink:subclass_of	NCBIGene:3570	interleukin-6 receptor subunit alpha isoform 1 (human)	IL6R	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q383	e0	e_35_e_39	NCBIGene:3569	biolink:physically_interacts_with	NCBIGene:3570	IL6	IL6R	infores:automat-robokop(primary_knowledge_source)
Q383	e0	e_36_e_39	UniProtKB:P08887-1	biolink:physically_interacts_with	NCBIGene:3570	interleukin-6 receptor subunit alpha isoform 1 (human)	IL6R	infores:automat-robokop(primary_knowledge_source)
Q383	e0	e_37_e_39	NCBIGene:3569	biolink:interacts_with	NCBIGene:3570	IL6	IL6R	infores:automat-robokop(primary_knowledge_source)
Q383	e0	e_38_e_39	UniProtKB:P08887-1	biolink:interacts_with	NCBIGene:3570	interleukin-6 receptor subunit alpha isoform 1 (human)	IL6R	infores:automat-robokop(primary_knowledge_source)
Q384	e0	e_1	NCBIGene:7124	biolink:affects	NCBIGene:7132	TNF	TNFRSF1A	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q384	e0	e_2	NCBIGene:7132	biolink:affects	NCBIGene:7124	TNFRSF1A	TNF	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q384	e0	e_3	NCBIGene:7124	biolink:directly_physically_interacts_with	NCBIGene:7132	TNF	TNFRSF1A	infores:intact(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q384	e0	e_4	NCBIGene:7124	biolink:directly_physically_interacts_with	NCBIGene:7132	TNF	TNFRSF1A	infores:ccidb(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q384	e0	e_5	NCBIGene:7124	biolink:directly_physically_interacts_with	NCBIGene:7132	TNF	TNFRSF1A	infores:ccidb(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q384	e0	e_6	NCBIGene:7132	biolink:directly_physically_interacts_with	NCBIGene:7124	TNFRSF1A	TNF	infores:intact(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q384	e0	e_7	NCBIGene:7124	biolink:regulates	NCBIGene:7132	TNF	TNFRSF1A	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q384	e0	e_8	NCBIGene:7124	biolink:related_to	NCBIGene:7132	TNF	TNFRSF1A	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q384	e0	e_9	NCBIGene:7124	biolink:genetically_interacts_with	NCBIGene:7132	TNF	TNFRSF1A	infores:hetionet(primary_knowledge_source);infores:hetionet(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q384	e0	e_10	NCBIGene:7124	biolink:physically_interacts_with	UniProtKB:P19438-1	TNF	tumor necrosis factor receptor superfamily member 1A isoform 1 (human)	infores:string(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q384	e0	e_11	UniProtKB:P19438-1	biolink:physically_interacts_with	NCBIGene:7124	tumor necrosis factor receptor superfamily member 1A isoform 1 (human)	TNF	infores:string(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q384	e0	e_12	NCBIGene:7124	biolink:interacts_with	UniProtKB:P19438-1	TNF	tumor necrosis factor receptor superfamily member 1A isoform 1 (human)	infores:string(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q384	e0	e_13	UniProtKB:P19438-1	biolink:interacts_with	NCBIGene:7124	tumor necrosis factor receptor superfamily member 1A isoform 1 (human)	TNF	infores:string(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q384	e0	e_14	UniProtKB:P19438-1	biolink:subclass_of	NCBIGene:7132	tumor necrosis factor receptor superfamily member 1A isoform 1 (human)	TNFRSF1A	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q384	e0	e_10_e_14	NCBIGene:7124	biolink:physically_interacts_with	NCBIGene:7132	TNF	TNFRSF1A	infores:automat-robokop(primary_knowledge_source)
Q384	e0	e_11_e_14	UniProtKB:P19438-1	biolink:physically_interacts_with	NCBIGene:7132	tumor necrosis factor receptor superfamily member 1A isoform 1 (human)	TNFRSF1A	infores:automat-robokop(primary_knowledge_source)
Q384	e0	e_12_e_14	NCBIGene:7124	biolink:interacts_with	NCBIGene:7132	TNF	TNFRSF1A	infores:automat-robokop(primary_knowledge_source)
Q384	e0	e_13_e_14	UniProtKB:P19438-1	biolink:interacts_with	NCBIGene:7132	tumor necrosis factor receptor superfamily member 1A isoform 1 (human)	TNFRSF1A	infores:automat-robokop(primary_knowledge_source)
Q385	e0	e_1	NCBIGene:3458	biolink:affects	NCBIGene:3716	IFNG	JAK1	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q385	e0	e_2	NCBIGene:3458	biolink:affects	NCBIGene:3716	IFNG	JAK1	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q385	e0	e_3	NCBIGene:3716	biolink:affects	NCBIGene:3458	JAK1	IFNG	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q385	e0	e_4	NCBIGene:3458	biolink:interacts_with	NCBIGene:3716	IFNG	JAK1	infores:string(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q385	e0	e_5	NCBIGene:3716	biolink:interacts_with	NCBIGene:3458	JAK1	IFNG	infores:string(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q386	e0	e_1	NCBIGene:1499	biolink:affects	NCBIGene:324	CTNNB1	APC	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q386	e0	e_2	NCBIGene:324	biolink:affects	NCBIGene:1499	APC	CTNNB1	infores:text-mining-provider-targeted(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q386	e0	e_3	NCBIGene:1499	biolink:directly_physically_interacts_with	NCBIGene:324	CTNNB1	APC	infores:intact(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q386	e0	e_4	NCBIGene:324	biolink:directly_physically_interacts_with	NCBIGene:1499	APC	CTNNB1	infores:intact(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q386	e0	e_5	NCBIGene:324	biolink:regulates	NCBIGene:1499	APC	CTNNB1	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q386	e0	e_6	NCBIGene:324	biolink:related_to	NCBIGene:1499	APC	CTNNB1	infores:signor(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q386	e0	e_7	NCBIGene:324	biolink:genetically_interacts_with	NCBIGene:1499	APC	CTNNB1	infores:hetionet(primary_knowledge_source);infores:hetionet(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
