prompt_version	question_id	run_id	predicate	subject	object	edge_key
v1	Q145	43	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	41	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	41	biolink:genetically_associated_with	MONDO:0005083	NCBIGene:7124	biolink:genetically_associated_with|MONDO:0005083|NCBIGene:7124
v1	Q145	44	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	45	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	46	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	47	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	47	biolink:genetically_associated_with	MONDO:0005083	NCBIGene:7124	biolink:genetically_associated_with|MONDO:0005083|NCBIGene:7124
v1	Q145	48	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	49	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	50	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	51	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	52	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	53	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	54	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	55	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	56	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	59	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	58	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	58	biolink:genetically_associated_with	MONDO:0005083	NCBIGene:7124	biolink:genetically_associated_with|MONDO:0005083|NCBIGene:7124
v1	Q145	57	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	60	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	61	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	62	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	62	biolink:genetically_associated_with	MONDO:0005083	NCBIGene:7124	biolink:genetically_associated_with|MONDO:0005083|NCBIGene:7124
v1	Q145	63	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	64	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	65	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	68	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	66	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	66	biolink:genetically_associated_with	MONDO:0005083	NCBIGene:7124	biolink:genetically_associated_with|MONDO:0005083|NCBIGene:7124
v1	Q145	69	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	70	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	67	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	71	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	71	biolink:genetically_associated_with	MONDO:0005083	NCBIGene:7124	biolink:genetically_associated_with|MONDO:0005083|NCBIGene:7124
v1	Q145	73	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	74	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	76	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	72	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	72	biolink:genetically_associated_with	MONDO:0005083	NCBIGene:7124	biolink:genetically_associated_with|MONDO:0005083|NCBIGene:7124
v1	Q145	75	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	78	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	79	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	77	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	82	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	83	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	84	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	85	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	85	biolink:genetically_associated_with	MONDO:0005083	NCBIGene:7124	biolink:genetically_associated_with|MONDO:0005083|NCBIGene:7124
v1	Q145	80	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	86	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	87	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	87	biolink:genetically_associated_with	MONDO:0005083	NCBIGene:7124	biolink:genetically_associated_with|MONDO:0005083|NCBIGene:7124
v1	Q145	90	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	92	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	89	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	88	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	88	biolink:genetically_associated_with	MONDO:0005083	NCBIGene:7124	biolink:genetically_associated_with|MONDO:0005083|NCBIGene:7124
v1	Q145	93	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	81	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	91	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	94	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	95	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	96	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	97	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	98	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	99	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q145	100	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v1	Q146	3	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	2	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	4	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	5	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	5	biolink:genetically_associated_with	MONDO:0007915	NCBIGene:3663	biolink:genetically_associated_with|MONDO:0007915|NCBIGene:3663
v1	Q146	6	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	1	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	1	biolink:genetically_associated_with	MONDO:0007915	NCBIGene:3663	biolink:genetically_associated_with|MONDO:0007915|NCBIGene:3663
v1	Q146	9	biolink:genetically_associated_with	MONDO:0007915	NCBIGene:3663	biolink:genetically_associated_with|MONDO:0007915|NCBIGene:3663
v1	Q146	7	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	7	biolink:genetically_associated_with	MONDO:0007915	NCBIGene:3663	biolink:genetically_associated_with|MONDO:0007915|NCBIGene:3663
v1	Q146	8	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	10	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	11	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	12	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	14	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	14	biolink:genetically_associated_with	MONDO:0007915	NCBIGene:3663	biolink:genetically_associated_with|MONDO:0007915|NCBIGene:3663
v1	Q146	15	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	16	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	13	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	13	biolink:genetically_associated_with	MONDO:0007915	NCBIGene:3663	biolink:genetically_associated_with|MONDO:0007915|NCBIGene:3663
v1	Q146	20	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	22	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	18	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	19	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	19	biolink:genetically_associated_with	MONDO:0007915	NCBIGene:3663	biolink:genetically_associated_with|MONDO:0007915|NCBIGene:3663
v1	Q146	17	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	21	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	23	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	26	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	25	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	24	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	27	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	27	biolink:predisposes_to_condition	MONDO:0007915	NCBIGene:3663	biolink:predisposes_to_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	28	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	29	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	30	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	31	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	33	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	32	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	34	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	35	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	36	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	37	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	39	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	38	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	41	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	42	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	40	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	40	biolink:genetically_associated_with	MONDO:0007915	NCBIGene:3663	biolink:genetically_associated_with|MONDO:0007915|NCBIGene:3663
v1	Q146	44	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	45	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	46	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	47	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	48	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	43	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	49	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	50	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	50	biolink:genetically_associated_with	MONDO:0007915	NCBIGene:3663	biolink:genetically_associated_with|MONDO:0007915|NCBIGene:3663
v1	Q146	51	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	52	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	54	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	55	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	56	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	53	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	57	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	58	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	62	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	61	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	63	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	59	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	64	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	60	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	67	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	65	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	66	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	66	biolink:genetically_associated_with	MONDO:0007915	NCBIGene:3663	biolink:genetically_associated_with|MONDO:0007915|NCBIGene:3663
v1	Q146	69	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	69	biolink:genetically_associated_with	MONDO:0007915	NCBIGene:3663	biolink:genetically_associated_with|MONDO:0007915|NCBIGene:3663
v1	Q146	70	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	68	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	72	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	73	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	74	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	76	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	75	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	79	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	78	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	77	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	71	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	71	biolink:genetically_associated_with	MONDO:0007915	NCBIGene:3663	biolink:genetically_associated_with|MONDO:0007915|NCBIGene:3663
v1	Q146	80	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	80	biolink:genetically_associated_with	MONDO:0007915	NCBIGene:3663	biolink:genetically_associated_with|MONDO:0007915|NCBIGene:3663
v1	Q146	81	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	84	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	83	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	82	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	85	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	86	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	88	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	87	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	87	biolink:genetically_associated_with	MONDO:0007915	NCBIGene:3663	biolink:genetically_associated_with|MONDO:0007915|NCBIGene:3663
v1	Q146	89	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	90	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	92	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	93	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	95	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	96	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	94	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	94	biolink:genetically_associated_with	MONDO:0007915	NCBIGene:3663	biolink:genetically_associated_with|MONDO:0007915|NCBIGene:3663
v1	Q146	91	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	97	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
v1	Q146	98	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:3663	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:3663
